priority,score,business_name,niche,country,city,zone,rating,reviews_count,website_status,website_url,google_maps_url,source_url,phone,normalized_phone,phone_status,instagram,email,contact_person,problem_detected,verification_notes,homepage_url,first_message,last_checked
B,12,Cevicheria La Bahia Secreta,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Cevicheria%20La%20Bahia%20Secreta%20Lima%20Peru,https://www.openstreetmap.org/node/2283390552,+5114359075,5114359075,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Como Agua para Chocolate,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Como%20Agua%20para%20Chocolate%20Lima%20Peru,https://www.openstreetmap.org/node/2512307098,+511 2220297,5112220297,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Long Horn Grill and Drinks,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Long%20Horn%20Grill%20and%20Drinks%20Lima%20Peru,https://www.openstreetmap.org/node/2745568804,+51 1 435 7794,5114357794,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Il Postino,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Il%20Postino%20Lima%20Peru,https://www.openstreetmap.org/node/2760052954,+511 4458856,5114458856,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Jerónimo,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Jer%C3%B3nimo%20Lima%20Peru,https://www.openstreetmap.org/node/2854537001,+511 4947336,5114947336,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,EsSalud Policlínico San Luis,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=EsSalud%20Policl%C3%ADnico%20San%20Luis%20Lima%20Peru,https://www.openstreetmap.org/node/3063482681,+511 3262599,5113262599,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Ache,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Ache%20Lima%20Peru,https://www.openstreetmap.org/node/3066368177,+51 1 2219315,5112219315,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,14,MundoCan,Veterinaria,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=MundoCan%20Lima%20Peru,https://www.openstreetmap.org/node/3293614190,+51 1 6610446,5116610446,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Dental Zegarra,Dental,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Dental%20Zegarra%20Lima%20Peru,https://www.openstreetmap.org/node/3293618076,+51 1 4366986,5114366986,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Pizzería Massima,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20Massima%20Lima%20Peru,https://www.openstreetmap.org/node/3293749567,+51 1 4376184,5114376184,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Kabelo,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Kabelo%20Lima%20Peru,https://www.openstreetmap.org/node/3293750407,+51 1 4361807,5114361807,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,14,viPets,Veterinaria,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=viPets%20Lima%20Peru,https://www.openstreetmap.org/node/3293803526,+51 1 4346058,5114346058,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Ellas Spa,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Ellas%20Spa%20Lima%20Peru,https://www.openstreetmap.org/node/3293814177,+51 1 3588119,5113588119,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Clinica Dental ODONTOBELL'E,Dental,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20ODONTOBELL%27E%20Lima%20Peru,https://www.openstreetmap.org/node/3293868638,+51 1 4372982,5114372982,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Tolentino Café,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Tolentino%20Caf%C3%A9%20Lima%20Peru,https://www.openstreetmap.org/node/3812131297,+5113494444,5113494444,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Salón de la Felicidad,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Sal%C3%B3n%20de%20la%20Felicidad%20Lima%20Peru,https://www.openstreetmap.org/node/4034986709,+51 1 4262190,5114262190,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Centro de Salud San Isidro,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Salud%20San%20Isidro%20Lima%20Peru,https://www.openstreetmap.org/node/4077392666,+511 2643125,5112643125,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Kuo Wha,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Kuo%20Wha%20Lima%20Peru,https://www.openstreetmap.org/node/4081647461,+511 4459482,5114459482,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,El Rey del Sabor,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=El%20Rey%20del%20Sabor%20Lima%20Peru,https://www.openstreetmap.org/node/4102771592,+51 1 2574242,5112574242,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,15,Facé Salón & Spá,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Fac%C3%A9%20Sal%C3%B3n%20%26%20Sp%C3%A1%20Lima%20Peru,https://www.openstreetmap.org/node/4140965589,+51 988010710,51988010710,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Punto Azul,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Punto%20Azul%20Lima%20Peru,https://www.openstreetmap.org/node/4160245960,+51 1 224 8755,5112248755,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Chancho al Palo de Juanito,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Chancho%20al%20Palo%20de%20Juanito%20Lima%20Peru,https://www.openstreetmap.org/node/4172024690,+51 991206816,51991206816,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
A,14,Opticas SANTA LUCIA,Óptica/Oftalmología premium,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Opticas%20SANTA%20LUCIA%20Lima%20Peru,https://www.openstreetmap.org/node/4174844478,+51 1 3464207,5113464207,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Los Vitrales,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Los%20Vitrales%20Lima%20Peru,https://www.openstreetmap.org/node/4207922066,+51 1 4262954,5114262954,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Lima Canela,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Lima%20Canela%20Lima%20Peru,https://www.openstreetmap.org/node/4253770990,+51 444 0731,51514440731,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Macarena,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Macarena%20Lima%20Peru,https://www.openstreetmap.org/node/4261061890,+511 4964079,5114964079,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Casagrande Daviá,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Casagrande%20Davi%C3%A1%20Lima%20Peru,https://www.openstreetmap.org/node/4265005529,+511 4442612,5114442612,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Refilo Sanguchería,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,,,No website found,,https://www.google.com/maps/search/?api=1&query=Refilo%20Sangucher%C3%ADa%20Lima%20Peru,https://www.openstreetmap.org/node/4286257889,+51 1 273 4499,5112734499,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
