priority,score,business_name,niche,country,city,zone,normalized_phone,verification_status,message,homepage_url,whatsapp_url,message_char_count,encoded_url_length,url_validation_status,status,last_contacted,follow_up_date,response_status,notes
A,15,Consultorio Medico Homeopatico,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525532026600,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525532026600?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,15,Botiquín Médico Parroquia De Nuestra Señora De Guadalupe,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525552950199,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525552950199?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,15,Consultorio Dental Salud Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525571137640,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525571137640?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,15,Consultorio Dental La Loma,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525523005216,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525523005216?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,15,Consultorio Medico Country,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525554547182,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525554547182?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,15,Consultorio Dental Juarez,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525553120846,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525553120846?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
A,14,Óptica Aris Visión,Óptica/Oftalmología premium,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525553044557,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525553044557?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,12,Taquería El Pastorcito Suzo,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525555166955,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525555166955?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,12,El Habanerito,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,525573145653,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525573145653?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,12,Optica Mili,Óptica/Oftalmología premium,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525518450207,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525518450207?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,12,Optica Creacion Visual,Óptica/Oftalmología premium,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525553026968,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525553026968?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Dental Familiar Angeles,Dental,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525514767073,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525514767073?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Consultorio Dental Smle Dental,Dental,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525534919881,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525534919881?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Clinica De Maternidad,Clínica estética,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525535990018,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525535990018?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Centro Terapeutico,Clínica estética,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,525549977867,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/525549977867?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
